,Model_Name,Model_Type,Data_Center_Region,Training_Hours,Energy_Consumption_kWh,Peak_Power_kW,Inference_Count,Latency_ms,Throughput_ops,Model_Accuracy_%,CO2_Emissions_kg,Carbon_Intensity_gCO2_kWh,Energy_Source,Green_Energy_Usage_%,Renewable_Energy_%,Water_Usage_L,Cooling_Efficiency_%,PUE,Sustainability_Score,Carbon_Efficiency,Green_Score_Index
656,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,191.7,656.63,Hydro,72.12,21.63,577.07,78.54,1.54,10.3,0.17,30.22
657,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,285.01,308.66,Hydro,23.12,59.48,914.95,92.01,1.51,89.74,0.2527,42.79
658,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,425.97,546.63,Mixed,72.46,88.97,712.76,86.48,1.59,97.89,0.3777,68.04
659,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,358.22,777.33,Coal,59.68,28.3,112.92,60.2,1.64,25.39,0.3176,31.5
660,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,448.92,780.74,Mixed,23.13,70.75,248.67,91.19,1.84,33.93,0.398,34.98
661,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,61.69,114.46,Mixed,74.39,43.83,621.84,79.23,1.93,8.69,0.0547,37.38
662,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,117.04,243.06,Hydro,39.06,51.26,830.7,72.18,1.12,73.59,0.1038,41.9
663,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,182.76,883.11,Coal,48.39,61.49,355.5,60.1,1.31,36.31,0.162,40.25
664,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,142.01,635.14,Wind,27.34,47.9,408.42,92.33,1.3,86.11,0.1259,39.83
665,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,351.19,323.65,Wind,99.67,20.08,771.96,61.83,1.88,48.48,0.3114,45.68
666,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,320.83,344.56,Wind,87.08,61.81,78.95,94.5,1.62,90.06,0.2845,62.74
667,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,343.55,252.73,Mixed,54.09,73.09,873.85,72.02,1.25,69.12,0.3046,52.06
668,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,229.41,488.22,Wind,51.73,45.23,427.31,85.95,1.38,82.26,0.2034,45.58
669,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,403.54,267.13,Mixed,89.05,85.26,134.74,76.67,1.98,49.75,0.3578,62.32
670,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,491.88,386.92,Hydro,38.93,18.75,271.56,73.5,1.6,10.66,0.4361,19.49
671,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,205.42,303.33,Solar,92.62,36.49,375.78,74.88,1.87,14.0,0.1821,41.6
672,Model_34,NLP,Canada-Central,347,1127.89,8.92,47732,212.03,801.42,83.77,470.86,602.32,Solar,79.28,77.77,627.18,81.78,1.63,95.86,0.4175,66.32
673,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,230.23,267.26,Mixed,70.08,47.02,627.68,68.56,1.28,49.7,0.1975,45.14
674,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,336.3,239.96,Coal,41.92,49.91,740.08,63.34,1.19,7.55,0.2884,29.14
675,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,299.74,885.73,Hydro,37.17,79.17,570.07,90.62,1.58,75.32,0.2571,49.99
676,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,144.61,513.31,Wind,50.18,93.23,478.36,62.11,1.44,27.23,0.124,48.51
677,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,486.14,872.34,Coal,46.92,18.47,547.42,60.69,1.55,80.07,0.4169,35.65
678,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,78.27,564.55,Mixed,53.88,91.7,487.11,91.87,1.48,72.08,0.0671,58.13
679,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,306.16,397.83,Solar,65.48,19.63,605.53,67.79,1.36,80.53,0.2626,41.69
680,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,303.44,344.29,Mixed,40.0,28.57,711.68,87.98,1.19,96.26,0.2602,39.88
681,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,154.86,240.74,Solar,39.09,36.28,974.45,63.32,1.19,32.4,0.1328,29.17
682,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,233.7,495.11,Hydro,79.19,35.8,262.66,95.42,1.81,63.32,0.2004,47.2
683,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,129.62,791.33,Wind,68.2,77.21,52.47,88.35,1.65,21.95,0.1112,48.04
684,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,430.6,542.26,Hydro,76.41,80.31,749.98,72.65,1.48,49.43,0.3693,56.94
685,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,169.72,337.21,Coal,39.9,92.44,579.86,87.76,1.82,57.33,0.1456,51.23
686,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,358.46,304.97,Solar,54.76,78.35,586.24,66.34,1.52,40.44,0.3074,48.09
687,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,406.66,589.21,Mixed,40.29,62.2,409.83,93.39,1.66,77.09,0.3488,46.2
688,Model_35,Recommender,Asia-Pacific,881,1165.97,2.98,51343,466.7,631.62,78.82,57.13,104.15,Hydro,65.72,48.64,904.67,88.18,1.85,35.39,0.049,41.58
689,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,230.23,267.26,Mixed,70.08,47.02,627.68,68.56,1.28,49.7,0.1174,45.14
690,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,336.3,239.96,Coal,41.92,49.91,740.08,63.34,1.19,7.55,0.1714,29.14
691,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,299.74,885.73,Hydro,37.17,79.17,570.07,90.62,1.58,75.32,0.1528,49.99
692,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,144.61,513.31,Wind,50.18,93.23,478.36,62.11,1.44,27.23,0.0737,48.51
693,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,486.14,872.34,Coal,46.92,18.47,547.42,60.69,1.55,80.07,0.2478,35.65
694,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,78.27,564.55,Mixed,53.88,91.7,487.11,91.87,1.48,72.08,0.0399,58.13
695,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,306.16,397.83,Solar,65.48,19.63,605.53,67.79,1.36,80.53,0.1561,41.69
696,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,303.44,344.29,Mixed,40.0,28.57,711.68,87.98,1.19,96.26,0.1547,39.88
697,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,154.86,240.74,Solar,39.09,36.28,974.45,63.32,1.19,32.4,0.0789,29.17
698,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,233.7,495.11,Hydro,79.19,35.8,262.66,95.42,1.81,63.32,0.1191,47.2
699,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,129.62,791.33,Wind,68.2,77.21,52.47,88.35,1.65,21.95,0.0661,48.04
700,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,430.6,542.26,Hydro,76.41,80.31,749.98,72.65,1.48,49.43,0.2195,56.94
701,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,169.72,337.21,Coal,39.9,92.44,579.86,87.76,1.82,57.33,0.0865,51.23
702,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,358.46,304.97,Solar,54.76,78.35,586.24,66.34,1.52,40.44,0.1827,48.09
703,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,406.66,589.21,Mixed,40.29,62.2,409.83,93.39,1.66,77.09,0.2073,46.2
704,Model_36,Speech,Asia-Pacific,650,1961.65,0.65,40081,433.7,90.94,76.43,57.13,104.15,Hydro,65.72,48.64,904.67,88.18,1.85,35.39,0.0291,41.58
705,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,458.33,640.55,Mixed,84.9,69.48,636.4,95.48,1.8,53.45,2.3274,57.04
706,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,197.63,897.0,Hydro,69.46,40.81,333.06,61.96,1.64,52.66,1.0036,43.64
707,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,125.63,250.97,Solar,74.53,35.24,486.38,94.07,1.47,86.7,0.6379,50.35
708,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,29.81,660.29,Wind,40.86,21.03,780.47,94.86,1.11,55.17,0.1514,29.63
709,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,225.27,423.61,Mixed,47.87,38.56,639.77,78.65,1.74,50.55,1.1439,36.09
710,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,242.93,848.51,Wind,53.44,45.74,600.67,87.3,1.96,56.94,1.2336,41.17
711,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,109.5,878.93,Wind,78.53,23.54,712.78,87.02,1.92,60.32,0.556,42.71
712,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,472.0,327.14,Hydro,30.22,41.85,221.06,67.58,1.23,80.69,2.3968,37.82
713,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,350.44,488.49,Hydro,66.44,66.75,441.08,80.13,1.33,94.44,1.7795,58.89
714,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,441.43,458.74,Solar,89.37,46.06,880.6,86.87,1.75,14.11,2.2416,43.49
715,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,168.93,676.75,Wind,59.72,47.9,80.21,77.26,1.44,87.64,0.8578,49.84
716,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,184.59,534.03,Mixed,43.81,36.68,557.7,80.86,1.17,70.39,0.9373,38.26
717,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,90.68,824.88,Coal,74.14,21.62,507.09,77.98,1.27,83.07,0.4605,45.37
718,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,271.7,447.52,Wind,58.6,85.13,703.4,83.03,1.85,34.52,1.3797,50.07
719,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,247.57,380.06,Wind,59.44,59.13,536.07,90.18,1.4,77.38,1.2571,51.1
720,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,349.29,616.08,Coal,26.66,28.19,199.13,64.05,1.38,36.28,1.7737,23.74
721,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,117.19,499.35,Solar,37.02,93.82,130.29,95.45,1.77,77.98,0.5951,54.89
722,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,207.88,714.84,Hydro,82.5,74.97,986.94,67.79,1.81,56.58,1.0556,58.58
723,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,130.97,475.96,Coal,97.94,60.53,274.31,87.42,1.47,18.21,0.6651,51.23
724,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,498.89,862.46,Coal,63.67,16.09,109.22,88.52,1.53,69.88,2.5333,37.93
725,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,211.41,557.83,Mixed,75.04,57.75,702.81,67.08,1.13,64.51,1.0735,52.77
726,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,26.19,884.27,Hydro,86.96,74.99,852.22,68.96,1.92,42.17,0.133,57.04
727,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,49.62,775.37,Wind,61.07,35.12,223.17,94.19,1.3,49.81,0.252,38.84
728,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,191.13,844.01,Mixed,38.66,36.98,585.77,83.72,1.29,6.72,0.9705,24.06
729,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,128.66,156.33,Hydro,66.5,31.58,848.67,80.51,1.56,40.52,0.6533,37.66
730,Model_37,Recommender,India-South,788,196.93,9.37,63856,27.38,874.84,73.92,350.95,667.13,Mixed,50.24,39.62,604.99,76.4,1.46,63.31,1.7821,39.65
731,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,337.73,282.84,Solar,36.53,57.27,136.45,92.33,1.78,33.44,0.5227,34.9
732,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,363.65,806.11,Hydro,50.83,88.53,806.65,97.9,1.54,83.98,0.5628,58.63
733,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,135.47,323.1,Mixed,47.25,70.63,849.99,81.89,1.79,40.8,0.2097,43.59
734,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,108.84,810.22,Mixed,94.93,94.67,380.04,87.47,1.64,59.5,0.1685,68.8
735,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,274.52,852.11,Mixed,66.07,46.56,430.29,96.78,1.65,98.87,0.4249,53.59
736,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,442.81,695.34,Hydro,62.75,37.38,380.24,74.03,1.79,12.28,0.6853,32.52
737,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,454.35,507.05,Wind,28.0,25.65,388.19,67.67,1.19,91.06,0.7032,34.35
738,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,143.34,609.07,Coal,24.28,21.1,899.51,86.01,1.86,62.48,0.2219,26.14
739,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,10.25,571.9,Hydro,87.77,48.33,363.59,65.28,1.21,82.51,0.0159,57.37
740,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,159.34,489.39,Hydro,96.54,88.53,137.68,64.43,1.25,3.42,0.2466,56.25
741,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,283.47,557.6,Mixed,95.7,45.14,617.41,97.66,1.29,11.42,0.4387,44.57
742,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,41.8,134.88,Solar,29.08,46.44,559.76,74.41,1.64,98.54,0.0647,42.51
743,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,134.42,895.64,Wind,94.47,81.33,927.84,95.21,1.2,47.11,0.208,62.18
744,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,359.01,806.8,Mixed,24.47,17.95,554.7,89.7,1.93,51.25,0.5556,23.0
745,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,82.56,698.18,Wind,78.96,25.71,734.49,91.46,1.52,74.17,0.1278,46.26
746,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,140.72,364.6,Mixed,76.47,21.03,190.35,90.38,1.93,40.26,0.2178,37.36
747,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,488.54,542.21,Wind,97.49,70.34,176.46,91.36,1.63,21.8,0.7561,54.75
748,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,270.16,314.78,Coal,37.81,75.57,386.44,82.36,1.13,68.32,0.4181,47.74
749,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,280.92,398.15,Hydro,91.35,34.29,149.63,77.17,1.8,52.97,0.4348,48.34
750,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,204.81,255.42,Mixed,81.38,66.15,282.14,97.91,1.36,18.44,0.317,48.03
751,Model_38,Speech,EU-West,997,646.11,5.26,94105,18.05,921.66,97.09,263.7,156.75,Coal,85.82,79.4,523.34,88.59,1.74,9.03,0.4081,51.5
752,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,337.73,282.84,Solar,36.53,57.27,136.45,92.33,1.78,33.44,0.7998,34.9
753,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,363.65,806.11,Hydro,50.83,88.53,806.65,97.9,1.54,83.98,0.8612,58.63
754,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,135.47,323.1,Mixed,47.25,70.63,849.99,81.89,1.79,40.8,0.3208,43.59
755,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,108.84,810.22,Mixed,94.93,94.67,380.04,87.47,1.64,59.5,0.2577,68.8
756,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,274.52,852.11,Mixed,66.07,46.56,430.29,96.78,1.65,98.87,0.6501,53.59
757,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,442.81,695.34,Hydro,62.75,37.38,380.24,74.03,1.79,12.28,1.0486,32.52
758,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,454.35,507.05,Wind,28.0,25.65,388.19,67.67,1.19,91.06,1.0759,34.35
759,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,143.34,609.07,Coal,24.28,21.1,899.51,86.01,1.86,62.48,0.3394,26.14
760,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,10.25,571.9,Hydro,87.77,48.33,363.59,65.28,1.21,82.51,0.0243,57.37
761,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,159.34,489.39,Hydro,96.54,88.53,137.68,64.43,1.25,3.42,0.3773,56.25
762,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,283.47,557.6,Mixed,95.7,45.14,617.41,97.66,1.29,11.42,0.6713,44.57
763,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,41.8,134.88,Solar,29.08,46.44,559.76,74.41,1.64,98.54,0.099,42.51
764,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,134.42,895.64,Wind,94.47,81.33,927.84,95.21,1.2,47.11,0.3183,62.18
765,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,359.01,806.8,Mixed,24.47,17.95,554.7,89.7,1.93,51.25,0.8502,23.0
766,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,82.56,698.18,Wind,78.96,25.71,734.49,91.46,1.52,74.17,0.1955,46.26
767,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,140.72,364.6,Mixed,76.47,21.03,190.35,90.38,1.93,40.26,0.3332,37.36
768,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,488.54,542.21,Wind,97.49,70.34,176.46,91.36,1.63,21.8,1.1569,54.75
769,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,270.16,314.78,Coal,37.81,75.57,386.44,82.36,1.13,68.32,0.6398,47.74
770,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,280.92,398.15,Hydro,91.35,34.29,149.63,77.17,1.8,52.97,0.6652,48.34
771,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,204.81,255.42,Mixed,81.38,66.15,282.14,97.91,1.36,18.44,0.485,48.03
772,Model_39,NLP,EU-West,962,422.28,5.62,89858,191.35,70.47,93.14,263.7,156.75,Coal,85.82,79.4,523.34,88.59,1.74,9.03,0.6245,51.5
773,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,426.52,688.17,Solar,85.65,34.0,981.44,60.29,1.23,48.11,0.7437,45.55
774,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,56.75,533.16,Hydro,85.63,53.22,654.81,73.88,1.74,76.54,0.0989,57.0
775,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,191.7,656.63,Hydro,72.12,21.63,577.07,78.54,1.54,10.3,0.3342,30.22
776,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,285.01,308.66,Hydro,23.12,59.48,914.95,92.01,1.51,89.74,0.4969,42.79
777,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,425.97,546.63,Mixed,72.46,88.97,712.76,86.48,1.59,97.89,0.7427,68.04
778,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,358.22,777.33,Coal,59.68,28.3,112.92,60.2,1.64,25.39,0.6246,31.5
779,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,448.92,780.74,Mixed,23.13,70.75,248.67,91.19,1.84,33.93,0.7827,34.98
780,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,61.69,114.46,Mixed,74.39,43.83,621.84,79.23,1.93,8.69,0.1076,37.38
781,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,117.04,243.06,Hydro,39.06,51.26,830.7,72.18,1.12,73.59,0.2041,41.9
782,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,182.76,883.11,Coal,48.39,61.49,355.5,60.1,1.31,36.31,0.3187,40.25
783,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,142.01,635.14,Wind,27.34,47.9,408.42,92.33,1.3,86.11,0.2476,39.83
784,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,351.19,323.65,Wind,99.67,20.08,771.96,61.83,1.88,48.48,0.6123,45.68
785,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,320.83,344.56,Wind,87.08,61.81,78.95,94.5,1.62,90.06,0.5594,62.74
786,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,343.55,252.73,Mixed,54.09,73.09,873.85,72.02,1.25,69.12,0.599,52.06
787,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,229.41,488.22,Wind,51.73,45.23,427.31,85.95,1.38,82.26,0.4,45.58
788,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,403.54,267.13,Mixed,89.05,85.26,134.74,76.67,1.98,49.75,0.7036,62.32
789,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,491.88,386.92,Hydro,38.93,18.75,271.56,73.5,1.6,10.66,0.8576,19.49
790,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,205.42,303.33,Solar,92.62,36.49,375.78,74.88,1.87,14.0,0.3582,41.6
791,Model_40,CV,Canada-Central,482,573.53,7.0,20065,406.22,284.11,98.5,470.86,602.32,Solar,79.28,77.77,627.18,81.78,1.63,95.86,0.821,66.32
792,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,64.34,785.06,Wind,75.43,32.34,93.57,97.05,1.61,19.61,0.0646,36.28
793,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,286.01,728.27,Mixed,97.41,73.97,374.49,80.33,1.41,88.75,0.2871,69.19
794,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,350.8,635.19,Wind,63.84,88.22,560.4,78.11,1.3,55.67,0.3521,56.78
795,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,315.93,895.57,Coal,64.95,33.35,539.47,89.18,1.63,40.64,0.3171,37.64
796,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,214.09,393.18,Wind,50.22,17.59,377.83,82.57,1.69,84.81,0.2149,37.36
797,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,69.82,346.45,Coal,51.17,63.22,571.28,80.85,1.16,64.29,0.0701,47.23
798,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,327.37,300.37,Hydro,96.68,90.24,172.31,63.34,1.92,33.59,0.3286,62.86
799,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,92.46,284.15,Wind,64.3,53.43,874.89,75.52,1.44,97.45,0.0928,54.88
800,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,179.08,160.28,Hydro,89.35,88.05,762.14,84.08,1.32,13.23,0.1797,55.99
801,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,300.42,415.75,Hydro,31.73,31.4,750.53,87.12,1.35,81.51,0.3015,35.29
802,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,240.45,636.91,Hydro,90.43,75.56,558.57,81.94,1.51,72.02,0.2413,64.23
803,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,410.05,336.23,Hydro,67.35,16.77,500.27,80.21,1.58,26.37,0.4116,30.57
804,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,401.19,358.04,Coal,48.02,54.85,387.35,62.53,1.27,26.65,0.4027,36.25
805,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,83.85,778.94,Wind,76.65,53.1,666.38,68.7,1.37,73.22,0.0842,53.59
806,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,259.02,209.3,Wind,58.53,81.51,505.6,80.63,1.38,25.07,0.26,47.12
807,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,117.92,435.82,Mixed,46.42,22.07,607.21,86.36,1.41,83.81,0.1184,37.35
808,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,180.85,165.28,Mixed,52.42,53.4,370.57,78.83,1.44,42.2,0.1815,40.31
809,Model_41,Anomaly Detection,US-East,955,996.3,6.35,84460,493.7,808.14,64.96,420.48,417.43,Coal,79.54,87.25,363.83,86.87,1.57,77.1,0.422,65.5
810,Model_42,NLP,Canada-Central,160,776.74,9.47,89092,79.46,750.78,89.16,426.52,688.17,Solar,85.65,34.0,981.44,60.29,1.23,48.11,0.5491,45.55
